iso3,country,region,income,year,internet_female,internet_male,gap_diff,gap_ratio,internet_total,gdp_pc_ppp,gdp_pc_const,flfp,sec_enroll_fem_gross,sec_enroll_fem_net,urban_pct,population,gii
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2015,NA,NA,NA,NA,8.260000229,2967.692067153,565.569730408751,19.113,37.8227882385254,32.92914,24.4649118421568,33831764,0.683
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2016,NA,NA,NA,NA,11,2958.7853992308,563.872336723147,20.156,38.5832786560059,33.81677,24.6588345720126,34700612,0.682
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2017,NA,NA,NA,NA,13.5,2952.99891598909,562.769574140988,21.24,39.937858581543,35.12171,24.8352821238871,35688935,0.679
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2018,NA,NA,NA,NA,16.799999239999998,2902.39211285546,553.125151688293,19.805,41.3507118225098,36.69527,24.9991645191406,36743039,0.677
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2019,NA,NA,NA,NA,17.60000038,2927.2451435353,557.861533207459,18.298,NA,NA,25.1437258839803,37856121,0.676
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2020,NA,NA,NA,NA,17.04850006,2769.68574507111,527.834554499306,16.474,NA,NA,25.2622103446137,39068979,0.674
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2021,NA,NA,NA,NA,16.51429939,2144.16657002819,408.625855217403,14.616,NA,NA,25.3478620272481,40000412,0.642
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2022,NA,NA,NA,NA,15.86629963,1981.71016810561,377.665627080705,5.159,NA,NA,25.3939250580909,40578842,0.665
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2023,NA,NA,NA,NA,15.92840004,1983.81261992909,378.06630312259,5.145,45.1596908569336,NA,25.4730529631167,41454761,0.661
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2024,NA,NA,NA,NA,16.09499931,1964.45228895456,374.37669620849,5.123,NA,NA,25.7007352636188,42647492,NA
ALB,Albania,Europe & Central Asia,Upper middle income,2015,NA,NA,NA,NA,56.90000153,13876.7616296598,4199.53912925398,47.117,99.0993228142471,87.83338,55.1579291374894,2731293,0.179
ALB,Albania,Europe & Central Asia,Upper middle income,2016,NA,NA,NA,NA,59.59999847,14643.4285614716,4431.55635814168,49.888,96.6560853943559,87.37654,55.5738734464276,2689469,0.162
ALB,Albania,Europe & Central Asia,Upper middle income,2017,NA,NA,NA,NA,62.40000153,15359.3974577025,4648.23078660658,49.736,94.9233468518998,88.46079,55.980276426546,2648285,0.145
ALB,Albania,Europe & Central Asia,Upper middle income,2018,NA,NA,NA,NA,65.40000153,16170.9234325287,4893.82375538717,51.406,95.8495450622985,89.1819,56.377000259892,2607733,0.138
ALB,Albania,Europe & Central Asia,Upper middle income,2019,65.9616,71.1594,5.197800000000001,0.9269555392541252,68.5503911218006,16761.1230178682,5072.43648354739,52.931,95.5375027821055,NA,56.7639071287255,2567801,0.131
ALB,Albania,Europe & Central Asia,Upper middle income,2020,71.2457,73.2383,1.992599999999996,0.972792923920954,72.23767711,16457.7189744991,4980.61699524696,52.252,92.2998271538817,NA,57.1408592155544,2528480,0.125
ALB,Albania,Europe & Central Asia,Upper middle income,2021,78.3496,80.3109,1.9613000000000085,0.9755786574425139,79.32371752,18212.794718288,5511.75743402862,52.523,94.3556604734894,NA,57.5077187031778,2489762,0.109
ALB,Albania,Europe & Central Asia,Upper middle income,2022,81.5432,83.7135,2.1702999999999975,0.9740746713493045,82.61367544,19388.7927279351,5867.65096230557,56.407,93.2280956589459,NA,57.8643477747383,2451636,0.107
ALB,Albania,Europe & Central Asia,Upper middle income,2023,81.7239,84.59,2.866100000000003,0.9661177444142334,83.13559161,20501.6470726741,6204.43525612114,57.963,92.6682931237011,NA,58.2106086137857,2411658,0.107
ALB,Albania,Europe & Central Asia,Upper middle income,2024,NA,NA,NA,NA,85.86389923,21640.9835773271,6549.23387415397,58.154,106.71573638916,NA,58.5463634043555,2377128,NA
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,2015,NA,NA,NA,NA,38.20000076,15239.5171456469,4685.05902729002,15.258,NA,NA,70.1433070861612,40019529,0.397
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,2016,NA,NA,NA,NA,42.94549942,15511.6858768094,4768.73140081027,15.031,NA,NA,70.7353778263851,40850721,0.392
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,2017,NA,NA,NA,NA,47.69110107,15427.6641894713,4742.90075532529,14.919,NA,NA,71.3227912436551,41689299,0.397
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,2018,42.8598,55.1302,12.270400000000002,0.7774287051380186,49.0384680793271,15343.4261222434,4717.0035885361,14.801,NA,NA,71.905249845153,42505035,0.383
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,2019,NA,NA,NA,NA,55.79069901,15199.1989965639,4672.66408678635,14.677,NA,NA,72.4824561380175,43294546,0.385
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,2020,NA,NA,NA,NA,63.47269821,14194.1557479619,4363.68533767783,13.206,NA,NA,73.0541126293395,44042091,0.383
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,2021,NA,NA,NA,NA,72.21240234,14496.8654697299,4456.74687637774,13.433,NA,NA,73.6199218261573,44761099,0.442
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,2022,NA,NA,NA,NA,74.78150177,14782.2002970247,4544.46688060372,14.331,106.153022766113,NA,74.1795862354514,45477389,0.443
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,2023,NA,NA,NA,NA,76.19760132,15159.3242373415,4660.40545687895,14.338,103.220718383789,NA,74.732808364138,46164219,0.443
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,2024,NA,NA,NA,NA,77.4178009,15501.9197003966,4765.72900168387,14.306,106.533807793893,NA,75.2792907190618,46814308,NA
AGO,Angola,Sub-Saharan Africa,Lower middle income,2015,NA,NA,NA,NA,22,11389.7609549481,3641.72893920253,73.933,NA,NA,63.51567832685,28157798,0.549
AGO,Angola,Sub-Saharan Africa,Lower middle income,2016,NA,NA,NA,NA,23.200000760000002,10963.9967887173,3505.59634681792,73.697,42.9851256990708,NA,64.2992302517989,29183070,0.544
AGO,Angola,Sub-Saharan Africa,Lower middle income,2017,NA,NA,NA,NA,26,10565.1676483607,3378.07588102598,73.461,NA,NA,65.0850525086068,30234839,0.547
AGO,Angola,Sub-Saharan Africa,Lower middle income,2018,NA,NA,NA,NA,29,10154.8389228005,3246.87857140997,73.224,NA,NA,65.8732136723372,31297155,0.539
AGO,Angola,Sub-Saharan Africa,Lower middle income,2019,NA,NA,NA,NA,32.12939835,9712.97944927269,3105.59971242672,72.985,NA,NA,66.6637823180533,32375632,0.536
AGO,Angola,Sub-Saharan Africa,Lower middle income,2020,NA,NA,NA,NA,33.32089996,8904.94900580168,2847.24241578243,71.342,NA,NA,67.4568270208187,33451132,0.533
AGO,Angola,Sub-Saharan Africa,Lower middle income,2021,NA,NA,NA,NA,34.55649948,8720.18768742123,2788.16737086685,74.695,49.4286274279557,NA,68.2524163556969,34532429,0.532
AGO,Angola,Sub-Saharan Africa,Lower middle income,2022,NA,NA,NA,NA,35.83800125,8750.99363032299,2798.01717317688,74.018,NA,NA,69.0506188977513,35635029,0.524
AGO,Angola,Sub-Saharan Africa,Lower middle income,2023,NA,NA,NA,NA,37.88589859,8597.53878787554,2748.95196954248,72.318,48.1175394651696,NA,69.8515032220457,36749906,0.515
AGO,Angola,Sub-Saharan Africa,Lower middle income,2024,NA,NA,NA,NA,40.70479965,8752.7974709833,2798.59392792708,72.359,NA,NA,70.6551379036435,37885849,NA
ARG,Argentina,Latin America & Caribbean,Upper middle income,2015,NA,NA,NA,NA,68.0430641088122,28669.2061336796,13679.6264980954,47.498,111.491546630859,90.89313,91.4923019108628,43477012,0.338
ARG,Argentina,Latin America & Caribbean,Upper middle income,2016,70.115,71.9057,1.790700000000001,0.9750965500648766,70.9689808206024,27802.1057201498,13265.8860639123,47.582,112.874443054199,92.18343,91.5856817228217,43900313,0.333
ARG,Argentina,Latin America & Caribbean,Upper middle income,2017,73.492,75.1706,1.6785999999999888,0.9776694611989263,74.2949068657957,28334.904184742,13520.1129846159,47.666,113.530090332031,93.0542,91.6776028433824,44288894,0.321
ARG,Argentina,Latin America & Caribbean,Upper middle income,2018,NA,NA,NA,NA,77.7,27367.115094108,13058.3285449954,49.146,112.869537353516,NA,91.7679941327998,44654882,0.301
ARG,Argentina,Latin America & Caribbean,Upper middle income,2019,NA,NA,NA,NA,79.9469520347551,26629.5529419501,12706.3978108968,50,113.60587310791,NA,91.8567844513802,44973465,0.283
ARG,Argentina,Latin America & Caribbean,Upper middle income,2020,NA,NA,NA,NA,85.51438646,23877.0931404855,11393.0505957877,46.486,115.878791809082,NA,91.9439026594897,45191965,0.285
ARG,Argentina,Latin America & Caribbean,Upper middle income,2021,86.5182,87.8221,1.303900000000013,0.985152939863656,87.15070683,26300.274261175,12549.2811699342,50.26,119.181510925293,NA,92.0292776175651,45312281,0.272
ARG,Argentina,Latin America & Caribbean,Upper middle income,2022,88.08,88.69,0.6099999999999994,0.9931221107227421,88.37535691,27825.0273492567,13276.8232110189,51.868,117.566009521484,NA,92.112838186126,45407904,0.262
ARG,Argentina,Latin America & Caribbean,Upper middle income,2023,89.03,89.44,0.4099999999999966,0.9954159212880144,89.22897166,27230.3968496682,12993.0928872416,52.958,107.980730920017,NA,92.1945132257907,45538401,0.264
ARG,Argentina,Latin America & Caribbean,Upper middle income,2024,89.1403,90.222,1.0816999999999979,0.9880106847553812,89.66715228,26771.9657650571,12774.3506596628,52.281,NA,NA,92.2742315972952,45696159,NA
ARM,Armenia,Europe & Central Asia,Upper middle income,2015,57.7535,60.7493,2.9957999999999956,0.9506858515242151,59.1008337674937,13112.7600902915,3512.39350276709,53.826,86.1423797607422,NA,64.4929623431549,3004600,0.301
ARM,Armenia,Europe & Central Asia,Upper middle income,2016,63.3685,65.5478,2.179299999999998,0.9667525073305283,64.3460297653742,13192.9940731731,3533.88503607007,53.881,NA,NA,64.5928753345316,2992300,0.296
ARM,Armenia,Europe & Central Asia,Upper middle income,2017,63.4366,66.3128,2.876199999999997,0.9566267749212822,64.7448843250726,14243.8749003795,3815.3747426037,53.766,NA,NA,64.7124948593667,2979400,0.254
ARM,Armenia,Europe & Central Asia,Upper middle income,2018,66.9034,69.8878,2.9843999999999937,0.9572972679065589,68.2450522610271,15037.0452420712,4027.83393010979,53.631,82.6929233518222,NA,64.8502833795679,2969000,0.242
ARM,Armenia,Europe & Central Asia,Upper middle income,2019,67.2269,65.7869,-1.4399999999999977,1.021888856292058,66.5439496866159,16215.3607965094,4343.45839583019,50.799,86.6098941525282,NA,65.0047033570428,2962500,0.216
ARM,Armenia,Europe & Central Asia,Upper middle income,2020,78.0911,74.7778,-3.313299999999998,1.0443086049602956,76.50770055,15052.9359791136,4032.09043454955,54.317,87.5163440721926,NA,65.174217253699,2961500,0.207
ARM,Armenia,Europe & Central Asia,Upper middle income,2021,81.4003,75.4686,-5.931700000000006,1.0785982514582224,78.61225758,15921.705281964,4264.79961505187,55.118,89.5961159583451,NA,65.3572875314441,2962300,0.185
ARM,Armenia,Europe & Central Asia,Upper middle income,2022,79.3062,74.4122,-4.8940000000000055,1.0657687852260787,77.02767465,17886.1783877168,4791.00481712183,50.24,90.1215425051106,NA,65.5624462874485,2969200,0.18
ARM,Armenia,Europe & Central Asia,Upper middle income,2023,81.8635,77.8794,-3.984099999999998,1.0511573021877416,79.99663036,19402.7510915578,5197.23509013575,51.517,88.2232017685754,NA,65.6956882008852,2964300,0.18
ARM,Armenia,Europe & Central Asia,Upper middle income,2024,NA,NA,NA,NA,81.33930206,20078.7848984844,5378.31799981682,51.586,90.1346954711088,NA,65.8113671449901,3033500,NA
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,2015,73.1986,80.8285,7.629900000000006,0.9056038402296219,77,20678.7539572375,5500.50364628486,61.096,NA,NA,55.1570486328276,9649341,0.341
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,2016,74.7054,81.7143,7.008899999999997,0.9142267632470694,78.2,19822.4105943941,5272.71817141861,62.043,NA,NA,55.7574797205266,9757812,0.328
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,2017,74.9751,83.1188,8.143699999999995,0.9020233689610534,79,19659.0048562768,5229.25259993413,62.213,NA,NA,56.4331887124691,9854033,0.323
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,2018,75.824700000000007,83.8583,8.033599999999993,0.904200299791434,79.7999954887896,19781.8509058437,5261.92938234432,62.63,108.65273695473,88.15416,57.1841534654123,9939771,0.32
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,2019,78.0301,84.2268,6.196699999999993,0.9264284052106931,81.0999990651547,20101.491875147,5346.95318604114,62.441,107.552111988747,NA,58.1308191977779,10024283,0.314
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,2020,82.1961,87.0459,4.849800000000002,0.9442845671076984,84.59999573,19126.096851126,5087.50022783627,64.382,90.4353484324383,NA,58.2934691761937,10093121,0.332
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,2021,83.636,88.4006,4.7646000000000015,0.9461021757770874,85.99998954,20111.3756952109,5349.58226071425,61.174,90.4878029868337,NA,58.3659969744818,10137750,0.315
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,2022,84.4045,91.6778,7.273300000000006,0.9206645447425658,88,21051.2442291612,5599.58524971025,62.165,88.7876201854696,NA,58.4382815854684,10141756,0.317
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,2023,85.3964,92.6833,7.286900000000003,0.9213785007655101,89,21310.7386915022,5668.61021317029,61.748,90.9502304680864,NA,58.5075350483702,10153958,0.315
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,2024,NA,NA,NA,NA,90.43979645,22090.5298026929,5876.03295533913,61.35,89.60752233538,NA,58.573795837717,10202830,NA
BGD,Bangladesh,South Asia,Lower middle income,2015,NA,NA,NA,NA,12.36880016,5352.71133299566,1224.38647668165,33.531,62.5832710266113,63.11644,29.5395099477892,159383179,0.563
BGD,Bangladesh,South Asia,Lower middle income,2016,NA,NA,NA,NA,16.89909935,5682.53553494306,1299.83091360792,33.497,66.9120125277375,68.92778,29.8753915517965,160811932,0.557
BGD,Bangladesh,South Asia,Lower middle income,2017,NA,NA,NA,NA,21.5,6005.70718781048,1373.75363740186,36.676,66.8206080291299,68.87605,30.2015798381799,162186147,0.541
BGD,Bangladesh,South Asia,Lower middle income,2018,NA,NA,NA,NA,25.56509972,6392.59334024091,1462.25050255713,38.056,69.0192069270982,72.27917,30.5175656009959,163523103,0.532
BGD,Bangladesh,South Asia,Lower middle income,2019,NA,NA,NA,NA,30.38310051,6838.32611608243,1564.20802445636,39.33,68.6082490748818,NA,30.8228396343012,164913055,0.52
BGD,Bangladesh,South Asia,Lower middle income,2020,NA,NA,NA,NA,36.10910034,7015.19792797056,1604.6659234742,40.323,71.128750711381,NA,31.1168927321524,166298024,0.5
BGD,Bangladesh,South Asia,Lower middle income,2021,32.6864,45.2526,12.566200000000002,0.7223098783274331,38.91744466,7441.06913961254,1702.08028414189,42.181,75.089641669915,NA,31.3992156886061,167658854,0.494
BGD,Bangladesh,South Asia,Lower middle income,2022,NA,NA,NA,NA,41.61650085,7888.16389098304,1804.3493461776,43.687,72.2731144156835,NA,31.673734726234,169384897,0.487
BGD,Bangladesh,South Asia,Lower middle income,2023,37.3212,51.6665,14.345300000000002,0.7223481366068922,44.50274195,8242.39798977242,1885.37733613545,41.874,71.5461976300242,NA,32.1578465036834,171466990,0.487
BGD,Bangladesh,South Asia,Lower middle income,2024,50.0558,56.8579,6.802100000000003,0.8803666684840629,53.42171316,8486.78495660517,1941.27874360025,38.708,70.4720309842244,NA,32.6783196323307,173562364,NA
BLR,Belarus,Europe & Central Asia,Upper middle income,2015,60.1881,65.1054,4.9173000000000044,0.9244717028080619,62.230360906803,25513.2132958317,5967.05595058777,58.668,102.211121335612,99.13601,76.6263885498047,9461076,0.128
BLR,Belarus,Europe & Central Asia,Upper middle income,2016,70.9127,71.3856,0.47289999999999566,0.9933754146494532,71.1130457603832,24846.8301529359,5811.20159182547,58.75,102.01233919664,NA,76.8458709716797,9469379,0.119
BLR,Belarus,Europe & Central Asia,Upper middle income,2017,74.5505,74.2843,-0.26619999999999777,1.003583529763355,74.4364454136036,25503.9809845207,5964.89668834561,58.591,101.583542654067,96.92706,77.0208206176758,9458989,0.109
BLR,Belarus,Europe & Central Asia,Upper middle income,2018,79.0091,79.291,0.28189999999999316,0.9964447415217365,79.1298866919307,26363.4629778536,6165.91320019277,58.081,100.837960983045,96.18075,77.2132720947266,9438785,0.102
BLR,Belarus,Europe & Central Asia,Upper middle income,2019,83.0301,82.4713,-0.5588000000000051,1.006775690452315,82.7891520910901,26798.8206398076,6267.73508743505,58.277,99.9048197524061,NA,77.4550771852757,9419758,0.096
BLR,Belarus,Europe & Central Asia,Upper middle income,2020,85.7483,84.2388,-1.5095000000000027,1.0179192960963357,85.08791245,26731.4953869922,6251.98898968645,57.884,99.9308910788603,NA,77.7890385790408,9379952,0.094
BLR,Belarus,Europe & Central Asia,Upper middle income,2021,87.5447,85.96,-1.5847000000000122,1.0184353187529085,86.88841196,27611.1801135157,6457.73053706343,58.024,99.8514568766293,NA,78.131086803694,9302585,0.092
BLR,Belarus,Europe & Central Asia,Upper middle income,2022,90.1402,88.6095,-1.530699999999996,1.0172746714517067,89.50733148,26537.5083081674,6206.61909685419,57.892,97.7828329479802,NA,78.4732787892908,9228071,0.088
BLR,Belarus,Europe & Central Asia,Upper middle income,2023,92.1169,90.6503,-1.4665999999999997,1.0161786557794072,91.51249979,27782.4380139967,6497.78450683592,57.417,97.184372562362,NA,78.8146420666327,9178298,0.08
BLR,Belarus,Europe & Central Asia,Upper middle income,2024,94.6534,93.6995,-0.9539000000000044,1.0101804171847235,94.26182128,29135.9465139232,6814.34443423546,57.229,95.0767756373877,NA,79.1551015210848,9132629,NA
BLZ,Belize,Latin America & Caribbean,Upper middle income,2015,NA,NA,NA,NA,41.59000015,12348.7944978311,6154.62264230369,48.253,82.8789389276581,71.03463,43.931184585988,356333,0.429
BLZ,Belize,Latin America & Caribbean,Upper middle income,2016,NA,NA,NA,NA,44.57569885,12063.0600374093,6012.21296983668,49.101,88.9483912761822,73.67771,43.6765514309211,364705,0.44
BLZ,Belize,Latin America & Caribbean,Upper middle income,2017,NA,NA,NA,NA,48.8771019,11572.3007931461,5767.61921963762,48.678,87.3819122314453,72.70522,43.4211086747287,373202,0.464
BLZ,Belize,Latin America & Caribbean,Upper middle income,2018,NA,NA,NA,NA,53.59360123,11451.8979413877,5707.61059954436,54.103,88.364140080516,73.35268,43.164848281502,380226,0.466
BLZ,Belize,Latin America & Caribbean,Upper middle income,2019,NA,NA,NA,NA,58.76520157,11765.9748661176,5864.14611827109,57.096,88.4514778969396,NA,42.9077622153323,385829,0.461
BLZ,Belize,Latin America & Caribbean,Upper middle income,2020,NA,NA,NA,NA,64.43589783,10045.1404163746,5006.48453276935,41.478,87.8505494505495,NA,42.649842440311,390812,0.469
BLZ,Belize,Latin America & Caribbean,Upper middle income,2021,NA,NA,NA,NA,70.65370178,11716.3267818656,5839.40157956017,46.813,90.1186996190982,NA,42.3910809205294,395346,0.436
BLZ,Belize,Latin America & Caribbean,Upper middle income,2022,NA,NA,NA,NA,69.98329926,12565.3645829576,6262.56088273674,43.563,89.0278593037432,NA,42.1373251262137,402733,0.436
BLZ,Belize,Latin America & Caribbean,Upper middle income,2023,NA,NA,NA,NA,70.18720245,12371.0086545348,6165.69414825936,44.076,84.5732792044884,NA,41.9459437504976,411106,0.428
BLZ,Belize,Latin America & Caribbean,Upper middle income,2024,81.712,78.2689,-3.443100000000001,1.043990652736911,80.00582262,12621.4081961897,6290.49294452749,43.833,87.4232987312572,NA,41.7532107338224,417072,NA
BEN,Benin,Sub-Saharan Africa,Lower middle income,2015,NA,NA,NA,NA,11.25500011,2952.00218338705,1002.41886879614,72.007,46.0378799438477,39.81058,45.9407403257663,11360681,0.659
BEN,Benin,Sub-Saharan Africa,Lower middle income,2016,NA,NA,NA,NA,14.5,2962.66381572265,1006.03926633023,72.597,47.7052116394043,NA,46.6094559006664,11697842,0.659
BEN,Benin,Sub-Saharan Africa,Lower middle income,2017,NA,NA,NA,NA,18.7,3041.77929984989,1032.90471194182,73.179,NA,NA,47.2942774880391,12039780,0.656
BEN,Benin,Sub-Saharan Africa,Lower middle income,2018,NA,NA,NA,NA,19,3155.4510650627,1071.50452156932,73.755,NA,NA,47.9952829275963,12383347,0.645
BEN,Benin,Sub-Saharan Africa,Lower middle income,2019,NA,NA,NA,NA,20.50099945,3281.10470051465,1114.17304526443,74.325,NA,NA,48.7125500590248,12726755,0.636
BEN,Benin,Sub-Saharan Africa,Lower middle income,2020,NA,NA,NA,NA,22.12059975,3317.8597222557,1126.65404122154,73.587,39.4178810119629,NA,49.4461567219896,13070169,0.638
BEN,Benin,Sub-Saharan Africa,Lower middle income,2021,NA,NA,NA,NA,28.20470047,3464.2886286745,1176.37727637273,74.754,40.2546501159668,NA,50.1961807561354,13413417,0.634
BEN,Benin,Sub-Saharan Africa,Lower middle income,2022,NA,NA,NA,NA,30.53730011,3588.32519938147,1218.49668929091,74.633,40.2818489074707,NA,50.9627000010887,13759501,0.64
BEN,Benin,Sub-Saharan Africa,Lower middle income,2023,NA,NA,NA,NA,32.39400101,3721.21254814808,1263.62158336368,74.802,NA,NA,51.7457922964593,14111034,0.573
BEN,Benin,Sub-Saharan Africa,Lower middle income,2024,NA,NA,NA,NA,33.98379898,3901.32588494392,1324.78312597434,74.985,NA,NA,52.5455354818423,14462724,NA
BTN,Bhutan,South Asia,Lower middle income,2015,NA,NA,NA,NA,39.79999924,12400.2983237391,2954.04081911097,54.976,92.4895401000977,67.91664,36.6983375690037,740618,0.385
BTN,Bhutan,South Asia,Lower middle income,2016,NA,NA,NA,NA,46.50320053,13320.9759036882,3173.36773217431,54.892,93.3539505004883,69.77816,37.2745234641407,747866,0.363
BTN,Bhutan,South Asia,Lower middle income,2017,NA,NA,NA,NA,54.33549881,13482.3425280358,3211.80903275593,54.815,93.6836013793945,72.82267,37.8645544995016,754335,0.347
BTN,Bhutan,South Asia,Lower middle income,2018,NA,NA,NA,NA,63.48680115,13854.8543977158,3300.55006461736,54.743,94.7654841059746,76.54685,38.4661892776975,759759,0.277
BTN,Bhutan,South Asia,Lower middle income,2019,NA,NA,NA,NA,74.17939758,14555.1884045845,3467.38598979356,60.631,97.6848520202403,NA,39.0746823405146,764824,0.265
BTN,Bhutan,South Asia,Lower middle income,2020,NA,NA,NA,NA,76.85079956,12979.9369485824,3092.12428399363,63.002,97.5008417517849,NA,39.6888839873439,770006,0.266
BTN,Bhutan,South Asia,Lower middle income,2021,86.2535,84.7856,-1.4679000000000002,1.0173130814666642,85.636883889999993,13458.812666743,3206.20366997254,64.902,100.878047817838,NA,40.3075199874379,775442,0.266
BTN,Bhutan,South Asia,Lower middle income,2022,NA,NA,NA,NA,88.35620117,14061.3120274588,3349.73309632799,52.51,98.562791614893,NA,40.9365143617581,780914,0.283
BTN,Bhutan,South Asia,Lower middle income,2023,NA,NA,NA,NA,90.02140045,14610.2959097837,3480.51388523184,56.618,94.91450020137,NA,41.7352457989939,786385,0.278
BTN,Bhutan,South Asia,Lower middle income,2024,NA,NA,NA,NA,91.27739716,15603.8871298469,3717.21053114706,56.636,94.0369291275477,NA,42.5645249803412,791524,NA
BOL,Bolivia,Latin America & Caribbean,Lower middle income,2015,34.4719,40.5855,6.113600000000005,0.8493649209693116,37.4868176324391,11144.6415720641,2996.01289811344,57.044,89.9740673277194,77.23552,68.3958051297665,11014705,0.441
BOL,Bolivia,Latin America & Caribbean,Lower middle income,2016,NA,NA,NA,NA,39.69749832,11448.02180322,3077.57057582774,56.919,89.7963617272291,77.39237,68.7446327876947,11180020,0.433
BOL,Bolivia,Latin America & Caribbean,Lower middle income,2017,NA,NA,NA,NA,43.83229828,11755.2556195885,3160.16421247588,59.112,88.5199336270253,76.6115,69.0838016274736,11344587,0.431
BOL,Bolivia,Latin America & Caribbean,Lower middle income,2018,41.6667,47.0067,5.340000000000003,0.8863991728838654,44.2861422024283,11920.3135079645,3204.53670838005,63.56,87.8603570044998,76.97286,69.4133879813999,11508368,0.43
BOL,Bolivia,Latin America & Caribbean,Lower middle income,2019,44.4308,50.6648,6.234000000000002,0.8769559931155358,47.4748191121692,11930.9159145918,3207.38695231128,66.243,88.0304372690611,NA,69.7334986708387,11671386,0.429
BOL,Bolivia,Latin America & Caribbean,Lower middle income,2020,58.0403,61.9163,3.8759999999999977,0.9373993601038823,59.94010155,10285.6590750222,2765.09271788602,65.02,88.4047972829548,NA,70.0442635528254,11816299,0.431
BOL,Bolivia,Latin America & Caribbean,Lower middle income,2021,63.7076,68.3228,4.6152000000000015,0.9324500752311088,65.9773785,11202.4409836707,3011.55110825301,71.057,90.1926069467688,NA,70.3450412826165,11937360,0.423
BOL,Bolivia,Latin America & Caribbean,Lower middle income,2022,NA,NA,NA,NA,72.62270355,11487.7148799194,3088.24126173436,71.715,90.3370506966397,NA,70.6352598708131,12077154,0.421
BOL,Bolivia,Latin America & Caribbean,Lower middle income,2023,NA,NA,NA,NA,77.30039978,11616.1575595159,3122.77049466223,72.455,91.2883197233107,NA,70.9151414044538,12244159,0.419
BOL,Bolivia,Latin America & Caribbean,Lower middle income,2024,NA,NA,NA,NA,79.70469666,11329.1518061536,3045.61476620329,72.389,90.2157592773438,NA,71.2361453773988,12413315,NA
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2015,NA,NA,NA,NA,52.59999847,14220.0900038037,4662.25869219448,38.824,87.665657043457,NA,47.5711645087011,3518541,NA
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2016,57.314,63.5868,6.272799999999997,0.9013505947775325,60.2565354318987,14873.6411107879,4876.53471495633,38.632,85.0680236816406,NA,48.0248845752382,3473003,0.169
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2017,62.4875,67.5787,5.091200000000001,0.9246626525813607,64.8920205128383,15554.6587430766,5099.81602856447,38.558,85.6158828735352,NA,48.4918401819106,3428682,0.167
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2018,68.3368,72.4001,4.063299999999998,0.943877149340954,70.1201350394885,16348.9997145353,5360.25201017633,38.384,87.8049774169922,NA,48.971927825824,3387000,0.17
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2019,67.4523,72.8201,5.367800000000003,0.9262868356401598,69.9463476317266,17029.2971980343,5583.29721276458,38.209,87.5772018432617,NA,49.4650440037758,3345533,0.153
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2020,69.3125,77.8159,8.5034,0.8907241322146245,73.21175294,16747.0353918695,5490.75366635139,37.115,87.7414093017578,NA,49.9710852122997,3299349,0.144
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2021,72.6616,79.1769,6.515299999999996,0.9177121104766669,75.67620138,18286.6614977175,5995.54197590494,37.416,87.8970108032227,NA,50.4899479477034,3244907,0.138
